0.0,2.8750438696879622e-05
0.001,2.6650406652933638e-05
0.002,2.4750377660792035e-05
0.003,2.3750362401770138e-05
0.004,2.355035934996576e-05
0.005,2.3650360875867948e-05
0.006,2.3650360875867948e-05
0.007,2.3650360875867948e-05
0.008,2.3750362401770138e-05
0.009000000000000001,2.4350371557183274e-05
0.010000000000000002,2.5350386816205172e-05
0.011000000000000003,2.645040360112926e-05
0.012000000000000004,2.7350417334248964e-05
0.013000000000000005,2.7850424963759914e-05
0.014000000000000005,2.8250431067368672e-05
0.015000000000000006,2.8550435645075244e-05
0.016000000000000007,2.8850440222781812e-05
0.017000000000000008,2.8850440222781812e-05
0.01800000000000001,2.845043411917305e-05
0.01900000000000001,2.7750423437857725e-05
0.02000000000000001,2.7550420386053346e-05
0.02100000000000001,2.835043259327086e-05
0.022000000000000013,3.0350463111314657e-05
0.023000000000000013,3.28505012588694e-05
0.024000000000000014,3.465052872510881e-05
0.025000000000000015,3.495053330281538e-05
0.026000000000000016,3.385051651789129e-05
0.027000000000000017,3.215049057755407e-05
0.028000000000000018,3.145047989623874e-05
0.02900000000000002,3.275049973296721e-05
0.03000000000000002,3.5850547035935095e-05
0.03100000000000002,3.985060807202268e-05
0.03200000000000002,4.3250659952697126e-05
0.03300000000000002,4.5050687418936536e-05
0.03400000000000002,4.5350691996643104e-05
0.035000000000000024,4.495068589303435e-05
0.036000000000000025,4.4750682841229974e-05
0.037000000000000026,4.525069047074092e-05
0.03800000000000003,4.6150704203860626e-05
0.03900000000000003,4.6550710307469384e-05
0.04000000000000003,4.595070115205625e-05
0.04100000000000003,4.4750682841229974e-05
0.04200000000000003,4.385066910811026e-05
0.04300000000000003,4.415067368581683e-05
0.04400000000000003,4.6150704203860626e-05
0.04500000000000003,4.885074540321975e-05
0.046000000000000034,5.065077286945916e-05
0.047000000000000035,5.005076371404603e-05
0.048000000000000036,4.685071488517595e-05
0.04900000000000004,4.2250644693675225e-05
0.05000000000000004,3.845058670939202e-05
0.05100000000000004,3.705056534676137e-05
0.05200000000000004,3.835058518348983e-05
0.05300000000000004,4.135063096055552e-05
0.05400000000000004,4.415067368581683e-05
0.05500000000000004,4.525069047074092e-05
0.05600000000000004,4.425067521171902e-05
0.057000000000000044,4.1850638590066474e-05
0.058000000000000045,3.9350600442511725e-05
0.059000000000000045,3.7650574502174505e-05
0.060000000000000046,3.705056534676137e-05
0.06100000000000005,3.725056839856575e-05
0.06200000000000005,3.795057907988107e-05
0.06300000000000004,3.885059281300078e-05
0.06400000000000004,3.995060959792487e-05
0.06500000000000004,4.0650620279240194e-05
0.06600000000000004,4.0350615701533626e-05
0.06700000000000005,3.855058823529421e-05
0.06800000000000005,3.555054245822852e-05
0.06900000000000005,3.2250492103456256e-05
0.07000000000000005,3.0050458533608088e-05
0.07100000000000005,3.0050458533608088e-05
0.07200000000000005,3.1950487525749694e-05
0.07300000000000005,3.465052872510881e-05
0.07400000000000005,3.6350554665446036e-05
0.07500000000000005,3.615055161364166e-05
